Customer_id,Registration_date,Customer_name,Email,Phone,Total_orders,Avg_order_value,Customer_segment
63262519,21/02/2024,Benjamin Balakrishnan,nkaran@example.com,+912022513666,10,607.45,Regular
63292875,30/09/2024,Guneet Borah,dev66@example.org,+919335183633,18,1756.08,Premium
63310076,15/05/2024,Chavvi Jani,dbhandari@example.com,+917103735614,17,1123.43,Regular
63339001,09/09/2023,Viraj Bhandari,manansheth@example.com,+915242594815,12,682.32,New
63349378,01/08/2024,William Sangha,aradhanahalder@example.com,+918598411350,14,1487.94,Regular
63360864,28/03/2024,Idika Sahni,kotavrinda@example.net,+918914014300,16,1804.42,Inactive
63368244,01/08/2024,Jeevika Tara,rkapur@example.net,+910657846620,19,1245.73,New
63376126,30/10/2024,Michael Pall,bsahni@example.org,+911059645212,2,1176.22,Inactive
63402854,31/08/2024,Pallavi Sidhu,finnmallick@example.org,+917562221409,1,1110.52,New
63451391,26/03/2024,Amrita Kibe,viswanathanekansh@example.org,+918624413982,7,731.46,Premium
63571453,14/05/2023,Praneel Saran,jaggikala@example.com,+914230230814,1,1367.12,Premium
63624332,17/08/2023,Krisha Zachariah,dhingraabha@example.org,+914655906980,19,387.57,Inactive
63630649,02/09/2023,Indira Golla,atikhanna@example.org,+912942586703,8,1626.79,Premium
63661771,29/12/2023,Peter Mitra,ilad@example.net,+917572657974,13,1536.01,Inactive
63793401,24/03/2024,Frado Ramakrishnan,saniijaya@example.org,+914633683779,2,1901.32,Regular
63802820,23/11/2023,Netra Yohannan,liamagarwal@example.com,+913941027748,6,1887.52,Regular
63858550,05/05/2024,Neha Balakrishnan,parsaviraj@example.net,+913449112414,7,1197.2,Premium
63870636,29/04/2023,Darpan Bhatia,chakradhardutt@example.com,+919557867623,1,497.93,Premium
63948546,18/01/2024,Samesh Dass,prabhuforum@example.com,+918287414920,20,1745.12,Regular
63971358,24/06/2023,Leela Hayre,npalla@example.org,+918511026912,2,1159.84,Regular
64017365,22/05/2024,Vasatika Banerjee,warjaschanda@example.net,+916933171516,2,1767.76,Premium
64106072,13/04/2023,Pratyush Majumdar,riasheth@example.org,+911641476779,3,1704.43,Inactive
64141971,20/06/2023,Madhavi Jaggi,eswamy@example.org,+911276591339,11,361.98,Premium
64151769,02/05/2024,Teerth Mallick,dalbir88@example.com,+916334916175,14,1311.86,New
64162093,22/04/2024,Nakul Mall,sbarman@example.net,+914593573538,6,413.3,Premium
64197854,28/10/2023,Krishna Ramanathan,bina08@example.com,+910150876296,17,1231.67,Regular
64298209,15/06/2023,Girindra Sangha,balayvasana@example.org,+918297477289,10,311.25,Regular
64316806,07/07/2024,Yadavi Bhagat,yahviparsa@example.org,+917844043339,2,836.58,Regular
64403005,03/07/2024,Ojas Sahota,garima59@example.com,+912312186027,12,524.48,New
64489709,22/04/2024,Ekavir Kade,qasimganguly@example.net,+915849794499,2,1435.66,Premium
64497538,05/01/2024,Libni Chadha,vyaswaida@example.net,+914625245708,13,1338.69,Premium
64535602,09/08/2023,Faris Mahajan,calebbhargava@example.net,+912643413862,13,1816.18,Inactive
64562786,13/03/2024,Neel Sankar,krishadvika@example.com,+911836216883,19,1483.65,Inactive
64722323,14/05/2023,Harish Kant,tamannamody@example.com,+914781095330,7,1785.47,New
64748953,29/06/2023,Oscar Natt,chaudharisanya@example.org,+912819640618,2,1507.44,Inactive
64795608,22/10/2023,Ishita Mital,aishanikalita@example.com,+917703216311,14,470.99,New
64823226,08/04/2023,Vasudha Sheth,ramanathanridhi@example.org,+914329260046,5,614.1,Premium
64846124,19/06/2024,Anusha Sagar,jeremiah29@example.com,+913882260223,1,997.65,Inactive
64906311,26/07/2024,Balendra Pandey,ijaya32@example.net,+912253335610,10,1124.25,Inactive
64932019,09/10/2023,Ekiya Babu,chanchalmaharaj@example.org,+918389993827,6,1022.98,Premium
64940409,06/09/2024,Yoshita Divan,deshmukhaahana@example.com,+919823349396,9,882.89,Inactive
65121696,19/10/2024,Warinder Gopal,roynimrat@example.org,+918190571130,7,425.04,New
65134271,18/12/2023,Ansh Singh,damyantiwalia@example.net,+913392617416,19,1433.53,Premium
65143359,17/02/2024,Zinal Thakkar,pranavdara@example.net,+916329501969,14,1071.2,Premium
65221572,04/03/2024,Leela Bumb,jkapoor@example.com,+919228899916,17,1100.53,New
65294340,16/04/2024,Jasmit Kota,arjunbandi@example.com,+918690426482,17,356.29,New
65368179,23/10/2023,Ati Iyer,urmisahni@example.org,+916668101665,4,1826.72,Premium
65382130,24/06/2023,Nachiket Mani,rajaijaya@example.net,+916928698211,18,557.2,Regular
65391539,27/04/2024,Yashica Khurana,kkata@example.org,+915728034109,3,446.4,New
65396354,18/03/2023,Hemani Modi,tanmayinarayanan@example.net,+915903297319,20,1738.21,Inactive
65406127,15/06/2024,Anita Ganguly,yutika10@example.org,+911383635758,20,1391.48,Premium
65426878,04/04/2023,Frado Warrior,lekhagoyal@example.com,+910320008416,11,1879.31,Regular
65488134,28/04/2023,Faqid Kar,naveen31@example.net,+918977060954,12,853.49,New
65514005,21/07/2023,Ekapad Kuruvilla,yatinsoni@example.com,+915893633406,16,266.6,Regular
65543312,28/07/2024,Logan Pillay,krish11@example.com,+913496402599,4,1209.29,New
65559853,03/05/2024,Yahvi Bali,tthakur@example.com,+910816244708,17,1734.36,Regular
65570302,11/10/2024,Onveer Parsa,widisha66@example.net,+919055365379,19,1322.32,Inactive
65618148,29/03/2023,Aadhya Palla,forumshan@example.org,+915697227214,9,1644.51,Inactive
65660660,04/08/2023,Arya Sodhi,devika25@example.net,+914142797783,12,749.66,Regular
65692224,18/03/2023,Aahana Buch,zayyan92@example.com,+916331588994,3,1053.33,Regular
65745775,08/12/2023,Aryan Mangal,fshan@example.org,+915242033069,4,1021.23,Inactive
65772743,02/08/2024,William Kuruvilla,onveerbedi@example.net,+914201768186,14,1780.68,Regular
65782437,12/04/2023,Geetika Kara,warda03@example.com,+919629696556,4,1215.48,New
65815155,10/09/2024,Amara Palan,diya73@example.org,+912982802627,10,1963.99,New
65895091,11/11/2023,Chaitaly Shere,vedhikakeer@example.com,+919296110004,8,1634.33,Inactive
65903057,13/04/2023,Krishna Shroff,anthonyparsa@example.org,+913179239267,14,1181.71,Regular
65963876,20/05/2024,Vamakshi Talwar,pahalhora@example.net,+915571829208,13,1714.99,New
66023110,03/11/2023,Joshua Mishra,imaranchana@example.com,+918833868907,20,1807.56,New
66130660,20/04/2024,Lopa Bhasin,tanishverma@example.com,+913233833271,1,1673.4,New
66135710,28/11/2023,Zayan Thakkar,ranveer19@example.net,+914797514705,6,308.63,New
66140659,09/12/2023,Omya Iyengar,ishanimaharaj@example.net,+916881997869,8,509.85,Premium
66233704,18/05/2024,Adya Wason,ibiswas@example.org,+911520711439,7,1341.67,Inactive
66252737,12/09/2024,Umang Bhavsar,xiti79@example.org,+918253237477,15,1188.67,Premium
66269844,23/08/2023,Harshil Edwin,pallabina@example.com,+911151637158,4,1371.03,Premium
66308810,27/05/2024,Utkarsh Ramaswamy,chadharajata@example.org,+918783396194,18,1746.8,Premium
66310963,27/05/2023,Farhan Khare,bavaatharv@example.com,+910532753576,6,1289.52,Inactive
66354642,30/03/2024,Priya Behl,pdas@example.org,+918110065349,7,1153.17,Premium
66359719,20/05/2024,Diya Murty,mitalihayer@example.com,+916264838134,2,949.36,Regular
66427343,25/08/2023,Forum Iyer,rajavarsha@example.net,+911678329575,17,265.15,Premium
66440188,15/08/2023,Ira Radhakrishnan,thomas14@example.org,+914366052297,9,1976.52,Premium
66485571,15/09/2023,Anthony Pall,sastryyug@example.com,+913392530795,2,1055.17,Inactive
66499992,17/04/2024,Anirudh Barad,nsundaram@example.org,+916569056034,11,927,Regular
66629497,26/04/2023,Widisha Kaur,vihaanchanda@example.org,+913282859116,7,1994.7,Regular
66655397,23/04/2023,Hemal Grover,xalak59@example.org,+917971360873,5,775.85,New
66710182,18/03/2024,Max Mallick,sameshdate@example.com,+915154471124,11,1751.48,Inactive
66742602,01/07/2023,Yatan Uppal,hchakraborty@example.net,+913358190164,14,1981.09,New
66761643,07/05/2023,Samuel Mukherjee,wriddhishwagle@example.net,+915802972983,20,1432.01,Regular
66766629,22/02/2024,Harita Mander,ayushwalla@example.org,+910616010847,16,504.76,New
66768157,04/09/2023,Om Khosla,obahri@example.org,+910828966079,3,502.9,Inactive
66827191,19/11/2023,Om Bhatia,manineelima@example.com,+912414654009,11,1808.42,New
66866026,05/07/2023,Vyanjana Nagi,tellajasmit@example.org,+913915253647,13,802.79,Regular
66886852,24/03/2024,Ubika Chand,advay03@example.org,+913740585667,19,1546.79,Inactive
66932104,19/10/2023,Chakradhar Dhawan,patlaatharv@example.com,+910995494446,3,976.71,Premium
66943324,13/08/2023,Gavin Karnik,rudrakrishna@example.com,+915045422274,19,1013.57,Premium
67046342,11/09/2023,Sanya Chacko,warriorqasim@example.com,+915417257874,6,207.69,New
67092149,16/12/2023,Daksh Atwal,indiratrivedi@example.com,+919692423734,1,376.48,Premium
67215939,03/01/2024,Dominic Viswanathan,tatakala@example.com,+918298265101,12,1427.91,New
67271824,13/09/2024,Liam Rama,ebains@example.com,+913494169459,11,1765.06,Inactive
67277562,20/11/2023,Arunima Borde,nkurian@example.org,+910289553046,10,1951.59,Inactive
67302239,29/10/2023,Tanvi Bajaj,gpal@example.net,+910053909621,7,1463.73,Regular
67310893,10/04/2024,Idika Patla,arya77@example.org,+917710512882,19,1592.94,New
67340606,20/06/2024,Onkar Arya,lekharadhakrishnan@example.org,+919744838836,6,263.58,Premium
67383024,10/04/2024,Riya Kothari,chowdhuryimaran@example.net,+917775061608,14,1240.9,Premium
67386193,01/06/2024,Wakeeta Khurana,pillaifariq@example.net,+919266189601,14,1029.98,Regular
67402645,25/03/2023,Bimala Barad,lakshmi42@example.com,+916079541334,15,1084.93,Inactive
67465084,02/11/2023,Rachita Gill,meghana61@example.net,+912526347438,20,1001.97,Premium
67528368,16/04/2023,Anay Rana,sundersaksham@example.org,+918947017851,13,1897.75,Premium
67538982,21/08/2023,Upma Salvi,farhanmishra@example.net,+915817511922,6,1257.71,Premium
67696145,06/06/2023,Isaac Rattan,yuvrajkant@example.net,+919860704868,18,482.94,Regular
67701771,14/11/2023,Gaurav Sodhi,nsibal@example.net,+910987976726,9,550.5,Premium
67708491,12/10/2024,Dalbir Kata,triyaswamy@example.com,+916516137557,10,586.96,Inactive
67711384,06/09/2024,Widisha Varkey,gautami04@example.net,+910359097668,8,700.6,Premium
67729191,31/12/2023,Arin Grover,rsehgal@example.org,+910767750343,17,722.69,New
67749649,10/04/2024,Oviya Mitra,aaravdugar@example.com,+919890802849,11,281.16,Inactive
67829645,08/11/2023,Akshay Vohra,sainigam@example.net,+915456660745,4,711.83,New
67896836,16/09/2024,Om Murty,cmittal@example.net,+911350116554,15,469.03,New
67908555,21/04/2023,Brinda Bahl,triptiatwal@example.org,+910850246351,16,1746.83,New
67918495,28/10/2023,Aarav Gour,patelwazir@example.org,+915070063263,16,496.65,Inactive
67952740,17/07/2024,Sathvik Majumdar,nadkarnidalbir@example.org,+917928178094,19,319.1,Regular
67960179,28/06/2024,Nakul Goda,udantgole@example.com,+910316838209,10,1797.89,Premium
68016312,24/09/2024,Qarin Bera,prasadikshita@example.net,+919685502817,5,1093.92,Regular
68063317,21/10/2024,Reva Rajagopal,lavanya06@example.com,+915914922675,4,1316.23,Inactive
68128937,07/03/2024,Girish Murthy,desainitara@example.net,+913911471576,4,1817.62,New
68159723,21/05/2024,Yashvi Pathak,wallaarunima@example.org,+916156322453,6,1214.62,New
68164013,29/06/2023,Netra Chander,hwarrior@example.org,+917645901970,1,1061.82,New
68196920,29/10/2023,Vasana Tripathi,faras32@example.com,+912274327318,15,1810.28,Regular
68219091,04/10/2024,Tanvi Dixit,deourvi@example.com,+917408608823,16,529.87,Regular
68307253,24/10/2024,Rachita Borra,andrewarora@example.net,+911117805975,7,1547.07,Premium
68341636,27/08/2024,Hemani Mannan,patrick94@example.com,+917114609010,19,1043.7,Premium
68419593,19/10/2023,Sneha Sodhi,parth81@example.org,+917985486410,5,1769.51,Inactive
68475914,27/10/2023,Ishita Sarna,bhallasaanvi@example.org,+915846214477,6,1615.84,Inactive
68486301,26/04/2023,Bachittar Misra,kallaneel@example.net,+913417767361,10,205.49,Inactive
68661619,18/07/2024,Chaaya Manne,masonyogi@example.net,+918638625999,1,1343.07,Inactive
68692574,07/08/2024,Bachittar Wagle,lajita90@example.net,+913040173063,13,1503.93,Inactive
68703613,26/11/2023,Praneel Bir,hanskashish@example.com,+917584484956,6,919.34,Inactive
68714053,19/07/2024,Max Boase,tbutala@example.net,+918713599689,18,1474.77,New
68754962,26/10/2023,Odika Rout,bsinha@example.com,+916771724656,2,512.27,Inactive
68857118,23/06/2024,Hritik Batta,horajacob@example.org,+918634602154,4,1596.98,New
68906393,13/06/2024,Zilmil Ranganathan,mahalabha@example.net,+917094846363,13,1094.35,Regular
68939350,28/04/2023,Rachita Dhar,nicholas19@example.net,+919681602897,17,304.51,Premium
68941950,02/07/2024,Ayushman Raghavan,zansi49@example.org,+915646024075,8,210.86,New
68965787,09/10/2024,Ekavir Agate,yahvikumar@example.org,+911690178919,19,1431.95,Premium
68985290,11/12/2023,Jack Memon,rmalhotra@example.net,+914438976612,17,1779.1,Premium
69034027,02/06/2024,Udarsh Gole,tatwal@example.com,+914668163295,4,1230.08,Regular
69088723,12/10/2024,Triveni Nori,yvaidya@example.com,+912846355544,8,1050.74,New
69089982,16/09/2024,Daniel Reddy,rrandhawa@example.org,+919283864790,5,1831.09,Inactive
69126963,21/02/2024,Chatura Lad,gagankaran@example.com,+916785944688,19,1352.41,Premium
69219122,09/10/2024,Varsha Varughese,inayaswaminathan@example.com,+917327181780,17,1177.34,Premium
69240186,16/04/2024,Triya Memon,ssoman@example.org,+919926498016,8,884,Regular
69242672,19/04/2023,Ranveer Sheth,sidhuparth@example.com,+914909996949,3,1490.73,Regular
69276352,20/05/2023,Jason Goel,rachit92@example.net,+915259759472,2,1425.64,Inactive
69339331,02/03/2024,Zehaan Kapur,mitesh70@example.net,+911036174682,5,1567.18,Regular
69340015,31/10/2023,Aryan Ravel,garasara@example.com,+919295659484,16,1168.22,Premium
69353754,24/01/2024,Brijesh Choudhary,aishanishanker@example.com,+917678552679,8,1154.09,Premium
69364309,22/09/2024,Bhavini Chokshi,atimunshi@example.com,+918588590346,6,636.83,Regular
69415494,23/03/2023,Yashvi Iyer,hkurian@example.net,+913715814052,9,706.67,New
69416782,21/06/2024,Gagan Goel,abhalla@example.com,+913998703274,8,646.2,Regular
69516494,23/09/2024,Veda Chad,nakulsani@example.org,+915429086834,12,1291.92,Regular
69632084,07/04/2024,Max Sandal,amrutakhosla@example.org,+913886001970,17,1400.31,Premium
69749541,06/06/2023,Ayush Amble,vedika87@example.net,+915599030467,1,1412.58,Premium
69761993,06/08/2024,Udant Kade,lila77@example.net,+918842894766,6,551,New
69762479,25/03/2024,Joshua Banerjee,rohan04@example.org,+919789920390,19,1766.61,New
69863493,09/06/2023,Yashica Madan,jsehgal@example.com,+914102629181,6,1620.01,Regular
69908484,08/08/2024,Kevin Sachar,harita88@example.org,+914413833245,8,382.07,New
69925688,25/02/2024,Yashica Sehgal,igola@example.net,+916177443666,20,1350.67,Inactive
70084516,10/03/2024,Ishaan Baria,gulatichaitaly@example.org,+914576665844,11,486.51,New
70168151,17/09/2024,Akshay Dubey,toorharinakshi@example.net,+912820742997,8,493.64,Regular
70170606,11/07/2024,Edhitha Chhabra,omisha41@example.net,+910821956742,19,921.51,Premium
70179018,11/09/2024,Sai Brar,shaoni@example.net,+916854861520,5,1725.79,New
70220141,24/03/2024,Reyansh Dhaliwal,jganguly@example.org,+910316308475,13,469.6,Premium
70221073,22/05/2023,David Setty,ekansh32@example.org,+911120030837,16,1074.21,Premium
70230254,24/12/2023,Hamsini Sandhu,aachalsheth@example.net,+916745836473,14,1488.42,New
70243933,05/08/2023,Irya Gola,ekbal71@example.org,+919538190762,13,476.91,Regular
70363568,03/08/2023,Ekavir Sunder,siyengar@example.com,+918983652368,13,1632.23,New
70372270,05/08/2023,Yadavi Garg,dalbir46@example.org,+913908636963,15,1420.71,New
70391758,09/06/2023,Meghana Palan,eiravatiraval@example.net,+917038619483,4,1961.01,Premium
70420271,09/12/2023,Ryan Ratta,amolkadakia@example.com,+914382133317,19,680.28,New
70459847,29/08/2024,Krish Shankar,mekhalasaraf@example.org,+917738181829,12,324.58,Premium
70529459,04/05/2023,Zayyan Parsa,alexanderbajaj@example.org,+919342363612,5,203.05,Regular
70543108,20/09/2024,Baljiwan Sampath,edwinkamala@example.com,+918916514633,6,1354.97,Regular
70554546,19/04/2024,Jonathan Doctor,rushil75@example.net,+913502449874,14,1601.91,Inactive
70589930,29/09/2023,Sai Taneja,bariaazaan@example.com,+911393696597,12,985.23,Premium
70608515,13/07/2024,Aashi Behl,jaingarima@example.org,+915323777280,4,1601.81,Inactive
70615775,07/01/2024,Abdul Narang,tmannan@example.org,+911142878185,15,233.12,Inactive
70798876,04/10/2024,Amaira Sane,jeetkale@example.net,+910457538267,16,1154.75,New
70820304,17/01/2024,Advik Butala,deygirindra@example.net,+910109249339,13,420.89,Premium
70867736,29/05/2024,Madhavi Nagarajan,harijeremiah@example.com,+913772639409,17,574.18,Premium
70965437,22/03/2024,Ayush Lanka,tpradhan@example.com,+914680378432,17,1220.76,Inactive
70966268,03/10/2023,Odika Mahal,vasanaram@example.com,+919037595985,15,541.94,New
70976153,01/03/2024,Devansh Nanda,vihaankanda@example.com,+910409791316,7,1480.3,New
71176678,05/05/2024,Garima Tata,charita65@example.com,+913992286051,20,669.58,Regular
71189232,28/06/2024,Darsh Bedi,agastyabhatia@example.net,+915487235286,14,1754.14,Inactive
71229024,10/02/2024,Manbir Ramesh,ekbaldeshmukh@example.net,+919167807700,4,1869.02,New
71235336,30/01/2024,Gabriel Sawhney,chahalsamuel@example.net,+911821918243,16,248.21,Regular
71252391,24/05/2024,Mohini Johal,ajaggi@example.com,+915078105989,8,1558.97,New
71276926,21/11/2023,Urishilla Sawhney,upadhritisachdeva@example.net,+913136661622,10,1226.1,Inactive
71321741,27/02/2024,Adya Virk,chakrikakrishna@example.com,+918009910522,18,1734.32,Regular
71411879,23/10/2024,Aarav Mukherjee,handaeshana@example.org,+912772635029,4,1743.87,Regular
71607166,18/09/2023,Inaya Sama,wahab05@example.org,+913478170303,11,1251.88,Inactive
71615827,23/03/2024,Yash Contractor,aadi81@example.com,+919513823264,3,900.98,Premium
71643758,16/09/2024,Lucky Kapoor,thakkarlavanya@example.org,+917216338859,7,780.2,Inactive
71688530,18/03/2024,Umang Dash,gokhalenicholas@example.org,+917595275963,1,1541.22,Regular
71694275,02/06/2023,Samarth Wagle,ronith46@example.org,+916141888676,8,476.34,Regular
71755645,12/04/2024,Hemang Raja,netra96@example.org,+915108987857,10,963.44,Regular
71767248,01/11/2024,Shivani Khurana,nazarethraagini@example.net,+918036828655,4,719.47,New
71771782,23/05/2023,Jalsa Bansal,jasmitgola@example.org,+917866814065,8,1091.61,Inactive
71890882,16/03/2024,Mitali Parsa,khalsazaid@example.org,+919036276522,6,907.37,Premium
71902700,05/02/2024,Qarin Nazareth,garimaraju@example.com,+916213718621,10,824.31,Regular
71905368,24/05/2023,Chameli Magar,ugulati@example.org,+914462151039,7,479.45,Premium
71956734,04/07/2024,Sneha Chaudhuri,kalasaanvi@example.org,+912805301886,8,1219.73,New
